URL,ID,Title,Adress,Built_in_Year,Floors,Type,Price,Location,Bath(s),Area,Purpose,Bedroom(s),Added,img_URLS
https://www.zameen.com/Property/karachi_garden_west_luxury_3_bed_dd_corner_west_open_flat_available_for_slae_at_garden_west_near_bagh_e_halar_lift_project__covered_parking-45889117-10984-1.html,45889117,"luxury 3 bed dd corner west open flat available for slae at garden west
near bagh e halar Lift project+ covered
parking","Garden West, Karachi, Sindh",2011,in Building9,Flat,1.02 Crore,"Garden West, Karachi, Sindh",3,144 Sq. Yd.,For Sale,3,12 hours ago,"https://media.zameen.com/thumbnails/223044933-800x600.jpeg,https://media.zameen.com/thumbnails/223044933-800x600.jpeg,https://media.zameen.com/thumbnails/223044935-800x600.jpeg,https://media.zameen.com/thumbnails/223044957-800x600.jpeg"
https://www.zameen.com/Property/karachi_falaknaz_dynasty_falaknaz_dynasty_flat_for_sale_2_bed_d_d_1100_sqft-44732121-10152-1.html,44732121,Falaknaz Dynasty Flat For Sale 2 Bed D D 1100 Sqft,"Falaknaz Dynasty, Karachi, Sindh",2023,in Building10,Flat,98 Lakh,"Falaknaz Dynasty, Karachi, Sindh",2,122 Sq. Yd.,For Sale,2,10 hours ago,"https://media.zameen.com/thumbnails/211132355-800x600.jpeg,https://media.zameen.com/thumbnails/211132355-800x600.jpeg,https://media.zameen.com/thumbnails/211132356-800x600.jpeg,https://media.zameen.com/thumbnails/211132365-800x600.jpeg"
https://www.zameen.com/Property/karachi_shaheed_millat_road_roshan_heaven_4_bedrooms_drawing_lounge_west_open_leased_flat_available_for_sale_with_completion_plan_at_prime_location_of_shaheed_e_millat_road-45773765-413-1.html,45773765,Roshan Heaven 4 Bedrooms Drawing Lounge West Open Leased Flat Available For Sale With Completion Plan At Prime Location of Shaheed e Millat Road,"Shaheed Millat Road, Karachi, Sindh",2022,in Building13,Flat,7 Crore,"Shaheed Millat Road, Karachi, Sindh",5,272 Sq. Yd.,For Sale,4,12 hours ago,"https://media.zameen.com/thumbnails/222100786-800x600.jpeg,https://media.zameen.com/thumbnails/222100786-800x600.jpeg,https://media.zameen.com/thumbnails/222100798-800x600.jpeg,https://media.zameen.com/thumbnails/222100806-800x600.jpeg"
https://www.zameen.com/Property/scheme_33_sector_18_a_quetta_town_sector_18_a_reserve_a_centrally_located_corner_flat_of_1000_square_feet_in_quetta_town_sector_18_a-45880569-9193-1.html,45880569,Reserve A Centrally Located Corner Flat Of 1000 Square Feet In Quetta Town - Sector 18-A,"Quetta Town - Sector 18-A, Scheme 33 - Sector 18-A, Scheme 33, Karachi, Sindh",,,Flat,70 Lakh,"Scheme 33, Karachi, Sindh",2,111 Sq. Yd.,For Sale,2,12 hours ago,"https://media.zameen.com/thumbnails/222985790-800x600.jpeg,https://media.zameen.com/thumbnails/222985790-800x600.jpeg,https://media.zameen.com/thumbnails/222985791-800x600.jpeg,https://media.zameen.com/thumbnails/222985798-800x600.jpeg"
https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_19_950_sq_ft_flat_available_for_sale_in_precinct_19_bahria_town_karachi-45718168-10030-1.html,45718168,950 SQ Ft Flat Available For Sale in Precinct 19 BAHRIA TOWN KARACHI,"Bahria Town - Precinct 19, Bahria Town Karachi, Karachi, Sindh",2018,in Building6,Flat,65 Lakh,"Bahria Town Karachi, Karachi, Sindh",2,106 Sq. Yd.,For Sale,2,4 days ago,"https://media.zameen.com/thumbnails/221603239-800x600.jpeg,https://media.zameen.com/thumbnails/221603239-800x600.jpeg,https://media.zameen.com/thumbnails/221603254-800x600.jpeg,https://media.zameen.com/thumbnails/221603266-800x600.jpeg,https://img.youtube.com/vi/1XeX5z8ny6k/sddefault.jpg,https://img.youtube.com/vi/1XeX5z8ny6k/default.jpg"
https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_12_125_square_yards_house_up_for_sale_in_bahria_town_karachi_precinct_12_ali_block__-45614951-10022-1.html,45614951,125 Square Yards House Up For Sale In Bahria Town Karachi Precinct 12 ( ALi Block ),"Bahria Town - Precinct 12, Bahria Town Karachi, Karachi, Sindh",,,House,1.45 Crore,"Bahria Town Karachi, Karachi, Sindh",4,125 Sq. Yd.,For Sale,4,11 hours ago,"https://media.zameen.com/thumbnails/220655925-800x600.jpeg,https://media.zameen.com/thumbnails/220655925-800x600.jpeg,https://media.zameen.com/thumbnails/220655926-800x600.jpeg,https://media.zameen.com/thumbnails/220655933-800x600.jpeg"
https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_1_gulshan_e_iqbal_most_prime_apartments_maymar_plaza_flat_available_for_sale-45772968-6861-1.html,45772968,Gulshan E Iqbal Most Prime Apartments Maymar Plaza Flat Available For Sale,"Gulshan-e-Iqbal - Block 1, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",,in Building,Flat,1.25 Crore,"Gulshan-e-Iqbal Town, Karachi, Sindh",2,113 Sq. Yd.,For Sale,2,4 days ago,"https://media.zameen.com/thumbnails/222093976-800x600.jpeg,https://media.zameen.com/thumbnails/222093976-800x600.jpeg,https://media.zameen.com/thumbnails/222093985-800x600.jpeg,https://media.zameen.com/thumbnails/222093986-800x600.jpeg"
https://www.zameen.com/Property/karachi_navy_housing_scheme_karsaz_nhs_apartment_available_for_sale-45463915-11579-1.html,45463915,NHS Apartment Available for Sale,"Navy Housing Scheme Karsaz, Karachi, Sindh",2020,in Building9,Flat,9.5 Crore,"Navy Housing Scheme Karsaz, Karachi, Sindh",6,389 Sq. Yd.,For Sale,4,4 days ago,"https://media.zameen.com/thumbnails/219333311-800x600.jpeg,https://media.zameen.com/thumbnails/219333311-800x600.jpeg,https://media.zameen.com/thumbnails/219333325-800x600.jpeg,https://media.zameen.com/thumbnails/219333326-800x600.jpeg,https://img.youtube.com/vi/eVuVBVODu8I/sddefault.jpg,https://img.youtube.com/vi/eVuVBVODu8I/default.jpg"
https://www.zameen.com/Property/karachi_bahria_town_karachi_abul_qasim_apartments_on_easy_installments_in_bahria-45805731-8298-1.html,45805731,Abul Qasim Apartments on Easy Installments In Bahria,"Bahria Town Karachi, Karachi, Sindh",,,Flat,27.84 Lakh,"Bahria Town Karachi, Karachi, Sindh",2,35 Sq. Yd.,For Sale,2,12 hours ago,"https://media.zameen.com/thumbnails/222375545-800x600.jpeg,https://media.zameen.com/thumbnails/222375545-800x600.jpeg,https://media.zameen.com/thumbnails/222375560-800x600.jpeg,https://media.zameen.com/thumbnails/222375546-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_6_we_are_offer_1000_yards_well_maintain_bungalow_for_sale_in_phase_vi_defence-42942893-1483-1.html,42942893,We Are Offer 1000 Yards Well Maintain Bungalow For Sale In Phase Vi Defence,"DHA Phase 6, DHA Defence, Karachi, Sindh",,,House,21 Crore,"DHA Defence, Karachi, Sindh",6,"1,000 Sq. Yd.",For Sale,6,1 week ago,"https://media.zameen.com/thumbnails/205415186-800x600.jpeg,https://media.zameen.com/thumbnails/205415186-800x600.jpeg,https://media.zameen.com/thumbnails/205415222-800x600.jpeg,https://media.zameen.com/thumbnails/205415724-800x600.jpeg"
https://www.zameen.com/Property/bahria_town_karachi_bahria_hills_550_square_feet_flat_for_sale_in_beautiful_bahria_hills-45259348-13173-1.html,45259348,550 Square Feet Flat For sale In Beautiful Bahria Hills,"Bahria Hills, Bahria Town Karachi, Karachi, Sindh",,,Flat,52.25 Lakh,"Bahria Town Karachi, Karachi, Sindh",1,61 Sq. Yd.,For Sale,1,4 days ago,"https://media.zameen.com/thumbnails/217689585-800x600.jpeg,https://media.zameen.com/thumbnails/217689585-800x600.jpeg,https://media.zameen.com/thumbnails/217689586-800x600.jpeg,https://media.zameen.com/thumbnails/217689590-800x600.jpeg,https://img.youtube.com/vi/LhYGT6gx2Gc/sddefault.jpg,https://img.youtube.com/vi/LhYGT6gx2Gc/default.jpg"
https://www.zameen.com/Property/bahria_town_karachi_bahria_heights_2_bed_apartment_for_sale_in_bahria_heights__bahria_town_karachi-44865025-11761-1.html,44865025,"2 bed apartment for sale in Bahria Heights, Bahria town Karachi","Bahria Heights, Bahria Town Karachi, Karachi, Sindh",,,Flat,80 Lakh,"Bahria Town Karachi, Karachi, Sindh",2,122 Sq. Yd.,For Sale,2,1 week ago,"https://media.zameen.com/thumbnails/214306245-800x600.jpeg,https://media.zameen.com/thumbnails/214306245-800x600.jpeg,https://media.zameen.com/thumbnails/214306259-800x600.jpeg,https://media.zameen.com/thumbnails/214306247-800x600.jpeg,https://img.youtube.com/vi/anlqz33t1Yw/sddefault.jpg,https://img.youtube.com/vi/anlqz33t1Yw/default.jpg"
https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_12_buying_a_house_in_bahria_town_precinct_12_karachi_-45776684-10022-1.html,45776684,Buying A House In Bahria Town - Precinct 12 Karachi?,"Bahria Town - Precinct 12, Bahria Town Karachi, Karachi, Sindh",,,House,1.45 Crore,"Bahria Town Karachi, Karachi, Sindh",3,125 Sq. Yd.,For Sale,3,1 week ago,"https://media.zameen.com/thumbnails/222122482-800x600.jpeg,https://media.zameen.com/thumbnails/222122482-800x600.jpeg,https://media.zameen.com/thumbnails/222122456-800x600.jpeg,https://media.zameen.com/thumbnails/222122484-800x600.jpeg,https://img.youtube.com/vi/xxL5YYpowiA/sddefault.jpg,https://img.youtube.com/vi/xxL5YYpowiA/default.jpg"
https://www.zameen.com/Property/zamzama_navy_housing_scheme_zamzama_downtown_karachi_a_cut_above_the_rest_520sq_yards_house_available_for_sale-38713897-1508-1.html,38713897,Downtown Karachi - A cut above the rest - 520sq yards house available for sale,"Navy Housing Scheme Zamzama, Zamzama, Karachi, Sindh",,,House,13.75 Crore,"Zamzama, Karachi, Sindh",6,520 Sq. Yd.,For Sale,6,1 week ago,"https://media.zameen.com/thumbnails/213136869-800x600.jpeg,https://media.zameen.com/thumbnails/213136869-800x600.jpeg,https://media.zameen.com/thumbnails/213136879-800x600.jpeg,https://media.zameen.com/thumbnails/213137097-800x600.jpeg,https://img.youtube.com/vi/BpZ-_Pq8Pvs/sddefault.jpg,https://img.youtube.com/vi/BpZ-_Pq8Pvs/default.jpg"
https://www.zameen.com/Property/bahria_sports_city_bahria_town_precinct_35_350_sq_yard_villas_available_for_sale_in_precinct_35_bahria_town_karachi-45718004-11868-1.html,45718004,350 SQ Yard Villas Available For Sale in Precinct 35 BAHRIA TOWN KARACHI,"Bahria Town - Precinct 35, Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",2019,,House,1.8 Crore,"Bahria Town Karachi, Karachi, Sindh",4,350 Sq. Yd.,For Sale,4,4 days ago,"https://media.zameen.com/thumbnails/221601817-800x600.jpeg,https://media.zameen.com/thumbnails/221601817-800x600.jpeg,https://media.zameen.com/thumbnails/221601838-800x600.jpeg,https://media.zameen.com/thumbnails/221601851-800x600.jpeg,https://img.youtube.com/vi/bir_KPQa7io/sddefault.jpg,https://img.youtube.com/vi/bir_KPQa7io/default.jpg"
https://www.zameen.com/Property/askari_5_askari_5_sector_j_good_2741_square_feet_flat_for_sale_in_askari_5_sector_j-45785170-17289-1.html,45785170,Good 2741 Square Feet Flat For sale In Askari 5 - Sector J,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",,,Flat,3.6 Crore,"Cantt, Karachi, Sindh",3,305 Sq. Yd.,For Sale,3,10 hours ago,"https://media.zameen.com/thumbnails/222204916-800x600.jpeg,https://media.zameen.com/thumbnails/222204916-800x600.jpeg,https://media.zameen.com/thumbnails/222204930-800x600.jpeg,https://media.zameen.com/thumbnails/222204931-800x600.jpeg"
https://www.zameen.com/Property/askari_5_askari_5_sector_j_flat_for_sale_in_askari_5_sector_j_karachi-45785172-17289-1.html,45785172,Flat For sale In Askari 5 - Sector J Karachi,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",,,Flat,3.55 Crore,"Cantt, Karachi, Sindh",3,305 Sq. Yd.,For Sale,3,10 hours ago,"https://media.zameen.com/thumbnails/222204955-800x600.jpeg,https://media.zameen.com/thumbnails/222204955-800x600.jpeg,https://media.zameen.com/thumbnails/222204976-800x600.jpeg,https://media.zameen.com/thumbnails/222204977-800x600.jpeg"
https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_11_200_sq_yard_villa_for_sale_in_bahria_town_karachi-45892228-10019-1.html,45892228,200 Sq Yard villa For Sale In Bahria Town Karachi,"Bahria Town - Precinct 11, Bahria Town Karachi, Karachi, Sindh",,,House,1.62 Crore,"Bahria Town Karachi, Karachi, Sindh",3,200 Sq. Yd.,For Sale,3,10 hours ago,"https://media.zameen.com/thumbnails/223075176-800x600.jpeg,https://media.zameen.com/thumbnails/223075176-800x600.jpeg,https://media.zameen.com/thumbnails/223075188-800x600.jpeg,https://media.zameen.com/thumbnails/223075189-800x600.jpeg"
https://www.zameen.com/Property/gulshan_e_iqbal_town_alamgir_road_upper_portion_for_sale_in_alamgir_road-44581024-9655-1.html,44581024,Upper Portion For sale In Alamgir Road,"Alamgir Road, Gulshan-e-Iqbal Town, Karachi, Sindh",,,Upper Portion,1.65 Crore,"Gulshan-e-Iqbal Town, Karachi, Sindh",2,100 Sq. Yd.,For Sale,2,13 hours ago,"https://media.zameen.com/thumbnails/212635466-800x600.jpeg,https://media.zameen.com/thumbnails/212635466-800x600.jpeg,https://media.zameen.com/thumbnails/212635468-800x600.jpeg,https://media.zameen.com/thumbnails/212635516-800x600.jpeg"
https://www.zameen.com/Property/askari_5_askari_5_sector_j_reserve_a_flat_now_in_askari_5_sector_j-45785169-17289-1.html,45785169,Reserve A Flat Now In Askari 5 - Sector J,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",,,Flat,3.75 Crore,"Cantt, Karachi, Sindh",3,305 Sq. Yd.,For Sale,3,10 hours ago,"https://media.zameen.com/thumbnails/222204899-800x600.jpeg,https://media.zameen.com/thumbnails/222204899-800x600.jpeg,https://media.zameen.com/thumbnails/222204913-800x600.jpeg,https://media.zameen.com/thumbnails/222204914-800x600.jpeg"
https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_2_chance_deal__villa_for_sale_in_bahria_town_karachi_-45892236-10010-1.html,45892236,Chance Deal! villa for Sale in Bahria Town Karachi,"Bahria Town - Precinct 2, Bahria Town Karachi, Karachi, Sindh",,,House,2.27 Crore,"Bahria Town Karachi, Karachi, Sindh",3,200 Sq. Yd.,For Sale,3,10 hours ago,"https://media.zameen.com/thumbnails/223075267-800x600.jpeg,https://media.zameen.com/thumbnails/223075267-800x600.jpeg,https://media.zameen.com/thumbnails/223075278-800x600.jpeg,https://media.zameen.com/thumbnails/223075279-800x600.jpeg"
https://www.zameen.com/Property/karachi_jinnah_avenue_falaknaz_presidency_3_bed_dd_1450_sqft_for_sale-43137605-9059-1.html,43137605,Falaknaz Presidency 3 Bed Dd 1450 Sqft For Sale,"Jinnah Avenue, Karachi, Sindh",2021,,Flat,1.35 Crore,"Jinnah Avenue, Karachi, Sindh",3,161 Sq. Yd.,For Sale,3,10 hours ago,"https://media.zameen.com/thumbnails/206253401-800x600.jpeg,https://media.zameen.com/thumbnails/206253401-800x600.jpeg,https://media.zameen.com/thumbnails/206253437-800x600.jpeg,https://media.zameen.com/thumbnails/206253852-800x600.jpeg"
https://www.zameen.com/Property/karachi_shaheed_millat_road_prime_location_950_square_feet_flat_for_sale_in_shaheed_millat_road-44106586-413-1.html,44106586,Prime Location 950 Square Feet Flat For sale In Shaheed Millat Road,"Shaheed Millat Road, Karachi, Sindh",,,Flat,2.65 Crore,"Shaheed Millat Road, Karachi, Sindh",2,106 Sq. Yd.,For Sale,2,13 hours ago,"https://media.zameen.com/thumbnails/212635574-800x600.jpeg,https://media.zameen.com/thumbnails/212635574-800x600.jpeg,https://media.zameen.com/thumbnails/212635671-800x600.jpeg,https://media.zameen.com/thumbnails/212635694-800x600.jpeg"
https://www.zameen.com/Property/gulshan_e_iqbal_town_delhi_mercantile_society_flat_available_for_sale_west_and_east_both-43799411-6859-1.html,43799411,FLAT AVAILABLE FOR SALE WEST AND EAST BOTH,"Delhi Mercantile Society, Gulshan-e-Iqbal Town, Karachi, Sindh",,,Flat,4.7 Crore,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,193 Sq. Yd.,For Sale,3,13 hours ago,"https://media.zameen.com/thumbnails/204953769-800x600.jpeg,https://media.zameen.com/thumbnails/204953769-800x600.jpeg,https://media.zameen.com/thumbnails/204953772-800x600.jpeg,https://media.zameen.com/thumbnails/204953798-800x600.jpeg"
